review,processed_text,sentiment_score,sentiment_label
tips terima telpon internet driver cari aplikasi gojek menu layar utama tekan tahan aplikasi gojek pilih info aplikasi klik perizinan izin lokasi log panggilan kontak kamera ruang penyimpanan microphone ponsel,"['tips', 'terima', 'telpon', 'internet', 'driver', 'cari', 'aplikasi', 'gojek', 'menu', 'layar', 'utama', 'tekan', 'tahan', 'aplikasi', 'gojek', 'pilih', 'info', 'aplikasi', 'klik', 'izin', 'izin', 'lokasi', 'log', 'panggil', 'kontak', 'kamera', 'ruang', 'simpan', 'microphone', 'ponsel']",-38,Negative
gimana sih udah diupdate aplikasinya kapasitas penyimpanan hp buka aplikasi nyoba x gimana sih parah aplikasinya suka banget sm gojek males pake gojek kalo kecewa aplikasi,"['gimana', 'sih', 'udah', 'diupdate', 'aplikasi', 'kapasitas', 'simpan', 'hp', 'buka', 'aplikasi', 'nyoba', 'x', 'gimana', 'sih', 'parah', 'aplikasi', 'suka', 'banget', 'sm', 'gojek', 'males', 'pake', 'gojek', 'kalo', 'kecewa', 'aplikasi']",-28,Negative
gimana log out pas dibuka aja langsung force closed permission udah terbuka internet stabil aplikasi gojek aja force closed aplikasi ngga gb mxm ngga kendala perbaiki bugnya,"['gimana', 'log', 'out', 'pas', 'buka', 'aja', 'langsung', 'force', 'closed', 'permission', 'udah', 'buka', 'internet', 'stabil', 'aplikasi', 'gojek', 'aja', 'force', 'closed', 'aplikasi', 'ngga', 'gb', 'mxm', 'ngga', 'kendala', 'baik', 'bugnya']",-14,Negative
aplikasi nya bgus lumayan promo tolong banget giliran pake jarang promo giliran jarang pake banget promo nya,"['aplikasi', 'nya', 'bgus', 'lumayan', 'promo', 'tolong', 'banget', 'gilir', 'pake', 'jarang', 'promo', 'gilir', 'jarang', 'pake', 'banget', 'promo', 'nya']",3,Positive
aplikasi driver nya bagus bintang satunya tambahin bintang sufah layak disematkan bintang,"['aplikasi', 'driver', 'nya', 'bagus', 'bintang', 'satu', 'tambahin', 'bintang', 'sufah', 'layak', 'semat', 'bintang']",-14,Negative
kasih rating karna terburuburu driver sih engga seberang perlintasan kereta lumayan over keretanya,"['kasih', 'rating', 'karna', 'terburuburu', 'driver', 'sih', 'engga', 'seberang', 'lintas', 'kereta', 'lumayan', 'over', 'kereta']",-14,Negative
suka banget aplikasi gojek karna berbeda yg keramahan kecepatan ga kendala gojek nya payleater blokir bayar kemarin habis bayar siang nya blokirkecewa banget si,"['suka', 'banget', 'aplikasi', 'gojek', 'karna', 'beda', 'yg', 'ramah', 'cepat', 'ga', 'kendala', 'gojek', 'nya', 'payleater', 'blokir', 'bayar', 'kemarin', 'habis', 'bayar', 'siang', 'nya', 'blokirkecewa', 'banget', 'si']",-23,Negative
evaluasi driver ojeknya kayaknya skmbong dicancel karna promo gojek drivernya gk yg ngantar kawasannya kawasan yg sepi siaaallll,"['evaluasi', 'driver', 'ojek', 'kayak', 'skmbong', 'dicancel', 'karna', 'promo', 'gojek', 'drivernya', 'gk', 'yg', 'ngantar', 'kawasan', 'kawasan', 'yg', 'sepi', 'siaaallll']",-3,Negative
bagus kadang go ride pergi dokter hewan berhatap direkomendasikan dokter hewan terdekat lokasi rekomendasinya dokter hewan yg jaraknya puluhan ratusan kilo dr lokasi sukabumi direkomendasikannya dokter hewan jakarta yg bener aja,"['bagus', 'kadang', 'go', 'ride', 'pergi', 'dokter', 'hewan', 'berhatap', 'rekomendasi', 'dokter', 'hewan', 'dekat', 'lokasi', 'rekomendasi', 'dokter', 'hewan', 'yg', 'jarak', 'puluh', 'ratus', 'kilo', 'dr', 'lokasi', 'sukabumi', 'rekomendasi', 'dokter', 'hewan', 'jakarta', 'yg', 'bener', 'aja']",-11,Negative
pusat bantuan jadikan customer chat cs kali pesan ilang gbisa nanya nanya keluhan kendala pesanan gofood kesusahan mh suruh chat robot membantu,"['pusat', 'bantu', 'jadi', 'customer', 'chat', 'cs', 'kali', 'pesan', 'ilang', 'gbisa', 'nanya', 'nanya', 'keluh', 'kendala', 'pesan', 'gofood', 'susah', 'mh', 'suruh', 'chat', 'robot', 'bantu']",-19,Negative
notifikasi promo gopaylater n gopay pinjam nya mengganggubisa hariada notifikasi aktif gopay pinjam tp bisaada notifikasi limit gopaylater pakai tp limit gopaylater limitnya pakaijgn php bos kublokir permanen limitnya ga apamakasih,"['notifikasi', 'promo', 'gopaylater', 'n', 'gopay', 'pinjam', 'nya', 'mengganggubisa', 'hariada', 'notifikasi', 'aktif', 'gopay', 'pinjam', 'tp', 'bisaada', 'notifikasi', 'limit', 'gopaylater', 'pakai', 'tp', 'limit', 'gopaylater', 'limit', 'pakaijgn', 'php', 'bos', 'blokir', 'permanen', 'limit', 'ga', 'apamakasih']",-1,Negative
pilihan gocar hemat kalo pakai susah yg ambil ujung nya pake go car tolong kasih warning keq sm driver nya yg gak ambil,"['pilih', 'gocar', 'hemat', 'kalo', 'pakai', 'susah', 'yg', 'ambil', 'ujung', 'nya', 'pake', 'go', 'car', 'tolong', 'kasih', 'warning', 'keq', 'sm', 'driver', 'nya', 'yg', 'gak', 'ambil']",-24,Negative
kadang mahal banget gak ukuran jarak dekatjarang promonya🙈🙏🏻🙏🏻 semoga sudahberlangganan promonya ya,"['kadang', 'mahal', 'banget', 'gak', 'ukur', 'jarak', 'dekatjarang', 'promonya', 'moga', 'sudahberlangganan', 'promonya', 'ya']",10,Positive
pesan go food penyampaian akunmuklw ya benerin situ yg aplikasiuntung grab shopee food,"['pesan', 'go', 'food', 'sampai', 'akunmuklw', 'ya', 'benerin', 'situ', 'yg', 'aplikasiuntung', 'grab', 'shopee', 'food']",-3,Negative
satunya aplikasi transportasi terbantu semoga ditingkatkan kemudahan fitur konsumennya,"['satu', 'aplikasi', 'transportasi', 'bantu', 'moga', 'tingkat', 'mudah', 'fitur', 'konsumen']",-8,Negative
maaf developer hormati jujur beli voucher diskon tujuannya mempermurah harga hemat hp beli voucher kepake diskon rupiah voucher diskon rupiah dipakai tolong diperhatikan diperbaiki,"['maaf', 'developer', 'hormat', 'jujur', 'beli', 'voucher', 'diskon', 'tuju', 'murah', 'harga', 'hemat', 'hp', 'beli', 'voucher', 'kepake', 'diskon', 'rupiah', 'voucher', 'diskon', 'rupiah', 'pakai', 'tolong', 'perhati', 'baik']",-4,Negative
kesini kecewa app gojek resto yg sekilo rumah berubah kiloan naikin ongkir gak gtu jg kali min skrng suka nunggu jam sy menunggu gofood gak driver,"['kesini', 'kecewa', 'app', 'gojek', 'resto', 'yg', 'kilo', 'rumah', 'ubah', 'kilo', 'naikin', 'ongkir', 'gak', 'gtu', 'jg', 'kali', 'min', 'skrng', 'suka', 'nunggu', 'jam', 'sy', 'tunggu', 'gofood', 'gak', 'driver']",1,Positive
pengisian alamat keriset isi ulang berkali kali tolong diperhatikan gosend tombol memilih alamat fav yg sdh simpan,"['isi', 'alamat', 'riset', 'isi', 'ulang', 'kali', 'kali', 'tolong', 'perhati', 'gosend', 'tombol', 'pilih', 'alamat', 'fav', 'yg', 'sdh', 'simpan']",-12,Negative
update susah cari driver ditunggu menit ngga dapatdapat sinyal lancar mengambil opsi gojek hemat,"['update', 'susah', 'cari', 'driver', 'tunggu', 'menit', 'ngga', 'dapatdapat', 'sinyal', 'lancar', 'ambil', 'opsi', 'gojek', 'hemat']",-20,Negative
males kesel banget gojek karna ribet bener masuk akun gojekku ya tau lupa pin kasih kemudahan aplikasi lupa pin kasih solusinya ribet piluhan kali coba masuk semenjak aktifkan gopay susah bener gopayku isinya solusi lupa pin fi kasih solusi ganti pin karna nomor yg terdaftar aktif kesl banget,"['males', 'kesel', 'banget', 'gojek', 'karna', 'ribet', 'bener', 'masuk', 'akun', 'gojek', 'ya', 'tau', 'lupa', 'pin', 'kasih', 'mudah', 'aplikasi', 'lupa', 'pin', 'kasih', 'solusi', 'ribet', 'piluhan', 'kali', 'coba', 'masuk', 'semenjak', 'aktif', 'gopay', 'susah', 'bener', 'gopayku', 'isi', 'solusi', 'lupa', 'pin', 'fi', 'kasih', 'solusi', 'ganti', 'pin', 'karna', 'nomor', 'yg', 'daftar', 'aktif', 'kesl', 'banget']",-52,Negative
njis aplikasi scam promo gofood pakai pay later ga sejam gw aktifkan hilang promo nya sengaja banget bikin orang aktifin pay later sengaja ga bikinin fitur nonaktifkan pay later nya,"['njis', 'aplikasi', 'scam', 'promo', 'gofood', 'pakai', 'pay', 'later', 'ga', 'jam', 'gw', 'aktif', 'hilang', 'promo', 'nya', 'sengaja', 'banget', 'bikin', 'orang', 'aktifin', 'pay', 'later', 'sengaja', 'ga', 'bikinin', 'fitur', 'nonaktif', 'pay', 'later', 'nya']",-8,Negative
barusan sy pesan gofood kelapa gading barat sy klp gdg timur krn ongkir tipe pesanan sy keliling kayu putih dah dr area klp gading gimana sistemnya gofood areanya sy gak keberatan hantaran klo msh area tp klo sdh kejauhan mending sy pindah aplikasi aja,"['barusan', 'sy', 'pesan', 'gofood', 'kelapa', 'gading', 'barat', 'sy', 'klp', 'gdg', 'timur', 'krn', 'ongkir', 'tipe', 'pesan', 'sy', 'keliling', 'kayu', 'putih', 'dah', 'dr', 'area', 'klp', 'gading', 'gimana', 'sistem', 'gofood', 'area', 'sy', 'gak', 'berat', 'hantar', 'klo', 'msh', 'area', 'tp', 'klo', 'sdh', 'jauh', 'mending', 'sy', 'pindah', 'aplikasi', 'aja']",-30,Negative
pakai fitur pengiriman gofood express disuruh bayar udh express tetep aja telat aja estimasi standar bayar kalo telat ga kompensasi express bayar,"['pakai', 'fitur', 'kirim', 'gofood', 'express', 'suruh', 'bayar', 'udh', 'express', 'tetep', 'aja', 'telat', 'aja', 'estimasi', 'standar', 'bayar', 'kalo', 'telat', 'ga', 'kompensasi', 'express', 'bayar']",-19,Negative
aplikasinya dibuka data seluler wifi data seluler aplikasi lancar jaya,"['aplikasi', 'buka', 'data', 'seluler', 'wifi', 'data', 'seluler', 'aplikasi', 'lancar', 'jaya']",-15,Negative
pesan gofood banget jam lebihini contoh ny ntar lg kasihkalau pake yg express cepat beda jauhapa ya pelayanan gojek yaapaapa ganti hrg seenak nymakasi,"['pesan', 'gofood', 'banget', 'jam', 'lebihini', 'contoh', 'ny', 'ntar', 'lg', 'kasihkalau', 'pake', 'yg', 'express', 'cepat', 'beda', 'jauhapa', 'ya', 'layan', 'gojek', 'yaapaapa', 'ganti', 'hrg', 'enak', 'nymakasi']",-12,Negative
banyakin promonya donktiap pake go ride harganya selangitpercuma donk bayar pake go pay ga dpt promo kasih bintang duluntar promonya kasih bintang,"['banyakin', 'promonya', 'donktiap', 'pake', 'go', 'ride', 'harga', 'selangitpercuma', 'donk', 'bayar', 'pake', 'go', 'pay', 'ga', 'dpt', 'promo', 'kasih', 'bintang', 'duluntar', 'promonya', 'kasih', 'bintang']",1,Positive
maaf nanya nya coba minggu gratis duolingo super ga aktif nya disuruh bayar an gojek google play penanganan nya gimana ya aktif duolingo nya,"['maaf', 'nanya', 'nya', 'coba', 'minggu', 'gratis', 'duolingo', 'super', 'ga', 'aktif', 'nya', 'suruh', 'bayar', 'an', 'gojek', 'google', 'play', 'tangan', 'nya', 'gimana', 'ya', 'aktif', 'duolingo', 'nya']",-9,Negative
kecewa pake gojek cari driver susah aplikasi driver dapet nya drivernya kasihan drivernya coba hilangkan biaya sewa aplikasi customermasa order aplikasi kena biaya sewa logikanya atm ambil bank ngak kena admin ambil beda bank wajar dikenakan admin,"['kecewa', 'pake', 'gojek', 'cari', 'driver', 'susah', 'aplikasi', 'driver', 'dapet', 'nya', 'drivernya', 'kasihan', 'drivernya', 'coba', 'hilang', 'biaya', 'sewa', 'aplikasi', 'customermasa', 'order', 'aplikasi', 'kena', 'biaya', 'sewa', 'logika', 'atm', 'ambil', 'bank', 'ngak', 'kena', 'admin', 'ambil', 'beda', 'bank', 'wajar', 'kena', 'admin']",-50,Negative
jagan persulit update gopay plus gagal update mengewakan serius didalam membantu,"['jagan', 'sulit', 'update', 'gopay', 'plus', 'gagal', 'update', 'ewa', 'serius', 'dalam', 'bantu']",-8,Negative
penjemputanntidak pengemudian bikin tenang ugalugalan ranntidak ngebut cepat tujuan,"['penjemputanntidak', 'kemudi', 'bikin', 'tenang', 'ugalugalan', 'ranntidak', 'ngebut', 'cepat', 'tuju']",-5,Negative
kemarin siang pesan goride pake gopaylater tp pas malam tibatiba gopaylater blokir tagihan jatuh tempo limit laporan tanggapi kecewa,"['kemarin', 'siang', 'pesan', 'goride', 'pake', 'gopaylater', 'tp', 'pas', 'malam', 'tibatiba', 'gopaylater', 'blokir', 'tagih', 'jatuh', 'tempo', 'limit', 'lapor', 'tanggap', 'kecewa']",-9,Negative
penjemputan gocar butuh nunggu menit lokasi penjemputan susah ngejar kasihan sopirnya,"['jemput', 'gocar', 'butuh', 'nunggu', 'menit', 'lokasi', 'jemput', 'susah', 'ngejar', 'kasihan', 'sopir']",-10,Negative
aplikasi gocar yogyakarta membutuhkan kesabaran sehari tolak sd kali alasannya macet biaya murah kotanya bersahabat driver gocarnya bersahabat prefer becak andong back to tradisional transportation,"['aplikasi', 'gocar', 'yogyakarta', 'butuh', 'sabar', 'hari', 'tolak', 'sd', 'kali', 'alas', 'macet', 'biaya', 'murah', 'kota', 'sahabat', 'driver', 'gocarnya', 'sahabat', 'prefer', 'becak', 'andong', 'back', 'to', 'tradisional', 'transportation']",-29,Negative
langganan gojek diskon promo gofood nya ilang tinggal paylater mengecewakan terkadang besoknya hilang promo non credit paylater,"['langgan', 'gojek', 'diskon', 'promo', 'gofood', 'nya', 'ilang', 'tinggal', 'paylater', 'kecewa', 'terkadang', 'besok', 'hilang', 'promo', 'non', 'credit', 'paylater']",1,Positive
apknya bagus banget sebenernya kadang suka dpt driver nyebelin kalo udah dilaporin penanganannya cepet bagus tolong pertahankan ya 👍🏻,"['apknya', 'bagus', 'banget', 'sebenernya', 'kadang', 'suka', 'dpt', 'driver', 'nyebelin', 'kalo', 'udah', 'dilaporin', 'tangan', 'cepet', 'bagus', 'tolong', 'tahan', 'ya']",-7,Negative
pesen gocar ampe menit aktif gak respon 😅😅 anjim udah kali driver nyampe ku cancel nyari lamaaa banget udah aplikasi sebelah 😂,"['sen', 'gocar', 'ampe', 'menit', 'aktif', 'gak', 'respon', 'anjim', 'udah', 'kali', 'driver', 'nyampe', 'ku', 'cancel', 'nyari', 'lamaaa', 'banget', 'udah', 'aplikasi', 'belah']",-11,Negative
selesai mengantar dilokasi tujuan riwayat driver hilang mngkin dibatalkan driversehingga tdk mndptkan bukti bayar driver yg dpt orderan tsb trnyata menyala mngetahui nya ktika driver yg tsb mnlpon krn orderan msh menyala pesan yg mahal gocar luxetrnytaa drivernya yg curangsaya laporkan jg gak pnylesaian dri gojek nya,"['selesai', 'antar', 'lokasi', 'tuju', 'riwayat', 'driver', 'hilang', 'mngkin', 'batal', 'driversehingga', 'tdk', 'mndptkan', 'bukti', 'bayar', 'driver', 'yg', 'dpt', 'order', 'tsb', 'trnyata', 'nyala', 'mngetahui', 'nya', 'ktika', 'driver', 'yg', 'tsb', 'mnlpon', 'krn', 'order', 'msh', 'nyala', 'pesan', 'yg', 'mahal', 'gocar', 'luxetrnytaa', 'drivernya', 'yg', 'curangsaya', 'lapor', 'jg', 'gak', 'pnylesaian', 'dri', 'gojek', 'nya']",-27,Negative
aplikasi gojek merunut engga jelasmau pesan gocar goride banget jaringan stabil pembayaran gopay kendaraan nya giliran cash cepettolong aplikasi gojek perbaiki sistemnya,"['aplikasi', 'gojek', 'runut', 'engga', 'jelasmau', 'pesan', 'gocar', 'goride', 'banget', 'jaring', 'stabil', 'bayar', 'gopay', 'kendara', 'nya', 'gilir', 'cash', 'cepettolong', 'aplikasi', 'gojek', 'baik', 'sistem']",-10,Negative
berkali kali mengajaukan pengahapusan akun yg sdh terdaftar bs mengaktifkan akun yg terbaru tp aelalu saha gagal berkali kali jg,"['kali', 'kali', 'mengajaukan', 'pengahapusan', 'akun', 'yg', 'sdh', 'daftar', 'bs', 'aktif', 'akun', 'yg', 'baru', 'tp', 'aelalu', 'saha', 'gagal', 'kali', 'kali', 'jg']",-10,Negative
pesan jam kirim detail lokasi drivernya bilang posisi driver bergerak jaraknya meter telepon tindakan gojek gojek cocok orang buruburu,"['pesan', 'jam', 'kirim', 'detail', 'lokasi', 'drivernya', 'bilang', 'posisi', 'driver', 'gerak', 'jarak', 'meter', 'telepon', 'tindak', 'gojek', 'gojek', 'cocok', 'orang', 'buruburu']",-5,Negative
tolong bimbing driver gocar pilih pilih orderan kalo gak niat on bid ya gak on sekalinya nyantol bikin alasan alasan,"['tolong', 'bimbing', 'driver', 'gocar', 'pilih', 'pilih', 'order', 'kalo', 'gak', 'niat', 'on', 'bid', 'ya', 'gak', 'on', 'sekali', 'nyantol', 'bikin', 'alas', 'alas']",-6,Negative
auto uninstal go food udah ga dapet promo voucher pembayaran pake gopay giliran promo pke tunai minimal belanja ribu ga voucher pembayaran pake bank mega permata mayapada cimb gopay,"['auto', 'uninstal', 'go', 'food', 'udah', 'ga', 'dapet', 'promo', 'voucher', 'bayar', 'pake', 'gopay', 'gilir', 'promo', 'pke', 'tunai', 'minimal', 'belanja', 'ribu', 'ga', 'voucher', 'bayar', 'pake', 'bank', 'mega', 'permata', 'mayapada', 'cimb', 'gopay']",8,Positive
kehilangan saldo gopay klaim dikembalikan gopay ku blokir blokir apanya ganti pin aja nggak dibuka ya uninstall aja gitu aja ko repot,"['hilang', 'saldo', 'gopay', 'klaim', 'kembali', 'gopay', 'ku', 'blokir', 'blokir', 'apa', 'ganti', 'pin', 'aja', 'nggak', 'buka', 'ya', 'uninstall', 'aja', 'gitu', 'aja', 'ko', 'repot']",-18,Negative
dapar driver yg posisinya dri titik jemput klw dri aplikasi driver yg deket buang sekedar nunggu driver,"['dapar', 'driver', 'yg', 'posisi', 'dri', 'titik', 'jemput', 'klw', 'dri', 'aplikasi', 'driver', 'yg', 'deket', 'buang', 'dar', 'nunggu', 'driver']",-8,Negative
mohon unit driver diseleksi yg unit terima utk kenyamanan penumpang,"['mohon', 'unit', 'driver', 'seleksi', 'yg', 'unit', 'terima', 'utk', 'nyaman', 'tumpang']",-4,Negative
aplikasi nya baguss saran aja tambahin fitur pesanan beda pulau min batam kirim daerah jabodetabek ngga kalah aplikasi oren akses kemana ajaa toloh yahh gojek terimakasih,"['aplikasi', 'nya', 'baguss', 'saran', 'aja', 'tambahin', 'fitur', 'pesan', 'beda', 'pulau', 'min', 'batam', 'kirim', 'daerah', 'jabodetabek', 'ngga', 'kalah', 'aplikasi', 'oren', 'akses', 'mana', 'ajaa', 'toloh', 'yahh', 'gojek', 'terimakasih']",-12,Negative
x order sengaja order nominalnya pengajuan batal tolong diperbaiki,"['x', 'order', 'sengaja', 'order', 'nominal', 'aju', 'batal', 'tolong', 'baik']",-13,Negative
aplikasinya bagus alhamdulilah paylatter yg pinjam uang gak acc udh gk prnh ajukan lg bayar cashtunailunas langsung,"['aplikasi', 'bagus', 'alhamdulilah', 'paylatter', 'yg', 'pinjam', 'uang', 'gak', 'acc', 'udh', 'gk', 'prnh', 'aju', 'lg', 'bayar', 'cashtunailunas', 'langsung']",-8,Negative
aplikasi nya tolong keseringan ngeleg udah dimana driver cancel telfon tolong ya keseringan eror ngeleg terimakasihh,"['aplikasi', 'nya', 'tolong', 'sering', 'ngeleg', 'udah', 'mana', 'driver', 'cancel', 'telfon', 'tolong', 'ya', 'sering', 'eror', 'ngeleg', 'terimakasihh']",-2,Negative
kesusahan tuk cari driver driver terdekat gang sy tpi ga diambil ap krn gocar hemat jdi susah sy coba x ga dpt dpt jg mohon ya sy pake gocar jg tdk bs memperlambat sy tuk ketujuan sy,"['susah', 'tuk', 'cari', 'driver', 'driver', 'dekat', 'gang', 'sy', 'tpi', 'ga', 'ambil', 'ap', 'krn', 'gocar', 'hemat', 'jdi', 'susah', 'sy', 'coba', 'x', 'ga', 'dpt', 'dpt', 'jg', 'mohon', 'ya', 'sy', 'pake', 'gocar', 'jg', 'tdk', 'bs', 'lambat', 'sy', 'tuk', 'tuju', 'sy']",-27,Negative
pas jakartaternyata murah drpd tetangga sebelahngerasa aman nyaman dgn driver aplikasi initerima kasih,"['pas', 'jakartaternyata', 'murah', 'drpd', 'tetangga', 'sebelahngerasa', 'aman', 'nyaman', 'dgn', 'driver', 'aplikasi', 'initerima', 'kasih']",0,Neutral
fitur gak gojek plus gada konfirm sedot perpanjang otomatis bonus gak ngaruh driver kbanyakan potongan sesuai bintang,"['fitur', 'gak', 'gojek', 'plus', 'gada', 'konfirm', 'sedot', 'panjang', 'otomatis', 'bonus', 'gak', 'ngaruh', 'driver', 'kbanyakan', 'potong', 'sesuai', 'bintang']",5,Positive
driver nya udah terima orderan cancelsejauh driver gocar yg parah aplikasi,"['driver', 'nya', 'udah', 'terima', 'order', 'cancelsejauh', 'driver', 'gocar', 'yg', 'parah', 'aplikasi']",-7,Negative
sebenernya aplikasinya bagus drivernya yg ngeselin kalo emang gak niat ngojek pickup udah nunggu sampe mnt trus dicancel tuh kezeelll,"['sebenernya', 'aplikasi', 'bagus', 'drivernya', 'yg', 'ngeselin', 'kalo', 'emang', 'gak', 'niat', 'ngojek', 'pickup', 'udah', 'nunggu', 'sampe', 'mnt', 'trus', 'dicancel', 'tuh', 'kezeelll']",-13,Negative
pesan memesan gofood aneh memesan gofood udah memesan resto langsung pesanan dikonfirmasi dibatalkan aplikasi estimasi jam pas menunggu driver gojek driver sibuk pesanan disiapkan diapain restonya siasia menunggu jam ☹️,"['pesan', 'mes', 'gofood', 'aneh', 'mes', 'gofood', 'udah', 'mes', 'resto', 'langsung', 'pesan', 'konfirmasi', 'batal', 'aplikasi', 'estimasi', 'jam', 'pas', 'tunggu', 'driver', 'gojek', 'driver', 'sibuk', 'pesan', 'siap', 'diapain', 'restonya', 'siasia', 'tunggu', 'jam']",-22,Negative
disayangkan pengguna yg kota driver yg mengambil orderan diskon makanan diatas ntah segi penghasilan poin ongkir,"['sayang', 'guna', 'yg', 'kota', 'driver', 'yg', 'ambil', 'order', 'diskon', 'makan', 'atas', 'ntah', 'segi', 'hasil', 'poin', 'ongkir']",-10,Negative
